Trajectory_ID,Environment,Initial_Altitude_km,Final_Altitude_km,Initial_Velocity_km_s,Final_Velocity_km_s,Fuel_Consumption_kg,Thrust_Used_kN,Delta_V_km_s,Radiation_Exposure_Sv,Navigation_Error_km,Collision_Risk,Action_Taken,Reward
Traj-898,Interplanetary Travel,75396.51664382775,90417.37331961068,13.181817417803964,21.669837059738015,2853.043673504817,63.34889518377088,6.529659795990567,8.36095061827896,101.36013704620322,0.35127013230934645,Change Orientation,50.2805069185431
Traj-899,Interplanetary Travel,87311.37027225332,1761.2008716819266,2.7732392503829,29.576169067769264,3540.696540724,40.48656242175994,8.724325087128008,4.424034779338386,163.16207948553458,0.6023355819507898,Adjust Thrust,34.06302858045177
Traj-900,Mars Transfer,50095.90739808589,93399.1078194168,15.190594117102844,16.697738171433333,2152.420259125282,46.474378429946505,0.933507687785502,6.546904043874578,88.86073692413854,0.648390856719063,Hold Position,12.295498182642348
Traj-901,Mars Transfer,73078.8691150512,81016.89516307286,24.58695654230814,8.869701435726636,465.895069171295,80.14304062453171,2.8092638491031487,3.3510943199521894,463.3781488613035,0.2973471610636259,Decrease Velocity,-38.37827658270223
Traj-902,Geostationary Orbit,61993.438989510505,83754.47046727812,3.8638360917689627,20.826503130445698,4812.2350539738745,33.24993726796384,1.330470465345749,5.16456623674714,379.0333915860179,0.9473980363295809,Increase Velocity,-47.78323212471811
Traj-903,Lunar Transfer,18826.66599180872,9510.080995252458,3.0181635744929602,29.401898770327183,2167.1808422211384,14.699904716335377,9.331620271496496,2.9448566710377615,361.97669832213626,0.2619592299176039,Adjust Thrust,68.65020026426231
Traj-904,Geostationary Orbit,2763.826557966935,73930.04728607605,5.455314091404733,6.139203339803726,3330.2922934684075,87.34531335663405,4.272086893206119,0.6205324799410626,21.99801503639659,0.7121321101782967,Increase Velocity,43.46885030091107
Traj-905,Mars Transfer,28597.23029055799,95999.68562628068,23.167603230289878,10.453939637532477,2661.2390800775834,21.2130575866338,9.10155779689534,1.4023880800534732,261.35085211968277,0.08148005689799998,Hold Position,33.0823750852727
Traj-906,Asteroid Belt,44414.76389249442,67919.02467353243,21.9958661401974,16.71454765940775,282.81862916799724,29.40298705546427,2.951125873644638,2.91383819978764,287.7262183723702,0.6648445460983803,Adjust Thrust,-48.232519482008044
Traj-907,Mars Transfer,61787.1732539799,57142.02818153572,17.385515298277205,5.93622441157814,4764.205538952767,70.65900589026224,1.2724173326029025,9.762775301921538,191.26042004134126,0.45994874865888524,Increase Velocity,93.95951904496661
Traj-908,Asteroid Belt,85025.94118421989,94573.8418393499,14.57856571868634,1.6443985460782122,3964.760758310473,68.35503170576072,2.9724073571303036,9.657064780997416,160.87812514882373,0.5691078446433954,Decrease Velocity,-83.73739563028536
Traj-909,Low Earth Orbit,19785.32252727533,44405.124749096714,26.76144862637604,10.772510550796268,753.9984934022807,80.04000212838287,5.975771849687209,8.278356791420466,425.9714301093934,0.18407265951386542,Course Correction,67.65063000366084
Traj-910,Mars Transfer,12729.869031868015,60009.497917785775,23.234236891170994,26.095753243530684,4908.427892678451,18.386664144794107,8.453873591928062,2.332735450449908,11.508295677266023,0.4335639685796311,Adjust Thrust,-57.84395793423567
Traj-911,Low Earth Orbit,96355.29875793788,47738.56169073775,24.54632528775235,2.26058358038773,3687.1378471368225,35.22798933142033,3.8600530253177183,4.421605384012807,312.67742413853347,0.7662778565571535,Hold Position,-21.54740771820083
Traj-912,Lunar Transfer,10982.84702576543,93298.05289175785,24.584606739168972,13.438942711490606,2366.8850356372614,12.588323895626107,9.148938505942308,4.403430556522136,197.12345697888327,0.7670848328015827,Increase Velocity,-14.42411143401479
Traj-913,Geostationary Orbit,47953.40879669748,7793.255731197624,19.638797487621183,23.103822414856392,3060.7365822322704,54.10391471686042,2.4498782761825075,3.8758627157336565,332.9753405716452,0.23755596123159606,Adjust Thrust,32.54025015486829
Traj-914,Asteroid Belt,58639.26013357153,50211.746142369746,14.28242410516243,28.642295310415673,542.6160432528416,29.25705925387012,6.93847146616463,0.45835424784655865,98.95877289751837,0.352599275113029,Increase Velocity,9.332472489048357
Traj-915,Geostationary Orbit,54229.167206562335,68757.85365026674,26.07565482498386,29.578786571128536,2806.4534349778987,68.89356410085628,7.3597763713179,5.349928468500934,119.32967731434391,0.0038135553921014864,Increase Velocity,-62.78320326059976
Traj-916,Low Earth Orbit,8786.009271887731,79232.27253453924,27.85421511049427,13.237112037653509,377.56874936512645,0.03443679845410719,2.7468895641128537,0.7373918013273604,293.4269033384005,0.089962174338176,Course Correction,-93.99670267388218
Traj-917,Asteroid Belt,5891.286017561213,58385.26101492481,1.6903752544919475,28.56114453699441,2728.827733025317,5.968299845957925,0.27942908422226914,8.021167620372259,489.96927314290065,0.12673035264875487,Increase Velocity,43.4426754123883
Traj-918,Geostationary Orbit,10727.24606061136,90909.9908633211,2.4950913247212876,2.0271502251450486,2767.9514869262994,43.25603005193434,3.6587210470870466,6.916158357019368,487.3417914931586,0.29365132589590004,Adjust Thrust,0.9845935917198005
Traj-919,Mars Transfer,58641.65085048673,94210.7463990104,28.80355561034468,22.631591201958134,4373.449537952112,95.81841559755685,0.46150951158829945,3.5338426963689114,124.49049190534289,0.7590154867424669,Hold Position,-27.64283106331662
Traj-920,Interplanetary Travel,54525.61978590525,6619.058474719635,9.037657801481648,19.639635004374774,3628.0369263587468,89.08513873591829,9.008530216267756,6.474892458302507,51.17551516285529,0.5102501321559869,Decrease Velocity,-43.09214149874552
Traj-921,Low Earth Orbit,23527.331045267078,40356.579846229164,26.327713749833144,8.236133869998417,1255.266437153449,99.40090280619832,9.535717376711238,2.33803969552539,295.1716189649984,0.7926081365522494,Hold Position,64.60886335993942
Traj-922,Geostationary Orbit,63849.859356190034,2541.210367771213,12.275058449880676,15.712236519709817,4443.246449517405,41.68302248640449,7.356445360300545,2.6598481489167574,209.99130403681414,0.7549057075970432,Change Orientation,59.10625346660794
Traj-923,Low Earth Orbit,82042.7367051538,33075.7824059694,4.453901670671312,4.757058395054373,2870.480897591549,4.656848627375155,7.2695790072852,3.148193834084795,380.84335648537325,0.5871382095076755,Increase Velocity,65.21006450859821
Traj-924,Low Earth Orbit,4349.580192690058,53779.448153466095,3.3328528060706937,26.27631737759527,3035.8335980844286,30.59561420197624,2.4165177674231884,7.972145883353944,263.9918626392496,0.49986020119607844,Change Orientation,-56.17901039620279
Traj-925,Asteroid Belt,49913.36836609463,91097.3340648929,5.538729073333238,11.37904448082379,853.2170324186699,67.57708521739515,0.7485165098152654,2.114806554992384,255.29340299782055,0.93132086154928,Decrease Velocity,70.3919832249118
Traj-926,Asteroid Belt,68993.17912784849,84686.1213820472,8.246902651153576,19.15528964350578,4290.290243885878,13.516380976741527,8.023025312250557,5.632184462585525,323.2299341104095,0.5692702226144151,Hold Position,97.10799748900376
Traj-927,Interplanetary Travel,25380.73032155477,12924.472721864175,15.16703226399396,5.604512302330606,4655.515923932555,29.997217876000104,5.596027696218142,2.012666473070635,63.20922242449206,0.4828239846157095,Change Orientation,19.830537712512353
Traj-928,Mars Transfer,30915.53634825628,9484.431399141391,21.343439116407723,6.978780494305006,3877.2033409795918,5.616616454485868,6.819459032563878,2.857523876373525,338.58086483328384,0.8691208095398361,Increase Velocity,-90.56579133603154
Traj-929,Low Earth Orbit,61441.0627183405,59008.88040791537,29.6055587180737,29.76673475329141,4704.354738698581,47.496703839023425,7.798614270181438,2.3624581169350485,244.25985032772678,0.07143871475230579,Adjust Thrust,40.453073793455076
Traj-930,Geostationary Orbit,89813.94228568494,53305.37365138651,13.80369555538596,22.83950543879855,1518.4765215705058,20.89206776950879,4.100248346833165,6.453596664022125,410.0735328172212,0.6560263195179041,Hold Position,7.621375934821529
Traj-931,Lunar Transfer,81030.45714622935,26784.48861471638,16.027363327950184,28.897184223448054,4306.984650130228,9.124802689900235,1.454020433883394,5.272022155113246,69.3534168524092,0.11302725015973936,Hold Position,42.40946156751485
Traj-932,Low Earth Orbit,58396.39586613843,89965.41783847276,16.13265534011441,9.57968379114928,2449.5767828900753,41.1215809482479,7.952417625635325,7.215778467596477,150.37352455820198,0.8198216278861046,Course Correction,-62.35292005683304
Traj-933,Low Earth Orbit,73076.12743217347,92751.16766426303,16.643596309150148,5.772323421974791,827.9468426884887,35.122540437415495,4.54311873589179,2.2072349389565282,475.1231870077621,0.7926661850496388,Hold Position,21.159765767226844
Traj-934,Interplanetary Travel,36609.28252673831,40380.62154634824,16.014479056029405,15.588985440886097,3347.314989176672,53.75177369454923,8.270973066250766,0.10139387190311205,276.53643964501066,0.5036000342532465,Increase Velocity,7.83886874403656
Traj-935,Mars Transfer,64168.35970425602,89052.19519992932,1.2544678967956169,15.345380184592958,3423.7601508223356,74.9038655313639,4.382614476132527,6.808290575632045,464.65049987699496,0.6610441500859928,Increase Velocity,20.498151983889755
Traj-936,Lunar Transfer,46724.92279453018,38518.099647444666,1.0500198411853805,6.073448898981648,1441.753323645884,11.256873642650522,2.1779939204884875,1.157391045365809,344.51755155593946,0.7726216913041647,Course Correction,45.549497255981805
Traj-937,Asteroid Belt,19155.62641846458,73734.31981660407,3.832323225657565,22.263367517860896,147.1917248215746,79.11255902100085,1.7183401163712855,2.470589191995321,463.2156824675629,0.48330387001636677,Course Correction,8.843354674735139
Traj-938,Asteroid Belt,70233.47973295026,47699.03331126287,3.945141499446186,11.491548498723288,1007.2378228369611,2.6289979875180114,7.441778348026086,3.0638046630876143,158.91314218024,0.9059579137893272,Hold Position,-35.637910889353435
Traj-939,Geostationary Orbit,55735.17080741244,12433.799019416861,21.442010359689085,6.404591696985001,2004.8899628926947,44.31019024958478,5.753142336712028,7.470552901985772,45.26687918457861,0.4370300092586292,Course Correction,-38.19923793300695
Traj-940,Lunar Transfer,35990.43387896842,92807.83328345475,6.942564942963993,10.627518441755363,846.138926188744,58.7430286885882,4.051982975642218,6.262659188467698,401.1208824490494,0.8920225151726947,Course Correction,39.0106920775564
Traj-941,Asteroid Belt,91151.65116984735,45518.840019078154,26.946709037912772,17.346102289415438,978.2094417156248,95.69986731397975,4.9262463943514065,1.85081171089303,402.2343762311683,0.5827440488484104,Course Correction,32.77039165096005
Traj-942,Geostationary Orbit,2289.22495910798,73501.80662417588,27.929583557733565,22.067657033232855,1963.039415267525,57.39230268696497,5.500889666812533,5.982899228091219,309.41339732115716,0.4262432639395406,Increase Velocity,-15.599459003964398
Traj-943,Mars Transfer,31714.160494699703,36843.94668024296,29.300906798981064,14.974835695667052,4809.315205399716,15.874919327138858,2.401770253839702,7.084398471155013,289.7851015809161,0.004097534312602513,Change Orientation,-29.292194328639965
Traj-944,Geostationary Orbit,5876.763498209127,2084.3116819082193,28.233357841723585,16.24225470502283,3823.575141884165,51.75418053439091,3.7878741411799144,3.8950830558738128,457.4540853381421,0.29555592055647495,Adjust Thrust,24.025566806016712
Traj-945,Asteroid Belt,76699.42615891839,10232.929797445224,8.884761335637215,5.0294321423397035,1605.544522120555,39.57839471914162,2.9311905364462527,2.4670696111382417,88.24923351076546,0.8679214923416584,Increase Velocity,-37.5678576657686
Traj-946,Interplanetary Travel,70270.3239205565,49722.70405309446,15.783528496401862,27.52603681653873,4758.504303903555,47.93555676002437,3.890354228988816,6.793037901418745,308.26898568538354,0.42871278906369525,Decrease Velocity,92.65291612186445
Traj-947,Interplanetary Travel,33268.95142988444,69058.44284121097,6.088194135711289,27.93300174176929,3231.777493371076,19.709701465908726,5.010616513043869,6.112803089413557,24.885305411105342,0.42146852717403716,Hold Position,19.29510552600493
Traj-948,Interplanetary Travel,67631.15764026588,33606.58559261205,24.38008000000056,20.819371122122106,2282.6937267542994,50.08270423112718,1.7418418151531154,0.788342463123493,70.43246837881456,0.4894106810671043,Increase Velocity,18.38852540277371
Traj-949,Asteroid Belt,39714.53517435579,69609.7482259295,26.764519449178785,1.5113108590867164,2346.817992786184,15.003976429087684,3.9412154758623914,6.670129605935205,218.63617422164978,0.2863040315225779,Hold Position,-72.73332663948386
Traj-950,Interplanetary Travel,75674.12838395895,69923.83182530921,25.68737633962793,16.575152261196457,2059.6148944986053,74.404308069087,3.8610894886361655,4.890294149024633,410.6036846942079,0.4915512697574701,Increase Velocity,21.929586303303083
Traj-951,Lunar Transfer,45527.529541123266,70452.80355131751,13.567641512208212,19.247350190569794,1172.630342204239,59.390626022559786,2.8671781302542043,7.536155880207497,366.56634537502964,0.37576311644007676,Change Orientation,-41.01497475968503
Traj-952,Mars Transfer,41345.516837600226,49353.68103124674,23.001542655916648,29.84497246578519,1939.2946391463915,7.8527691591783295,9.984978284776496,1.9152682433794699,487.0321955229972,0.9094425304325132,Hold Position,-9.634117515511392
Traj-953,Geostationary Orbit,93486.04556573243,91505.6377821261,3.829795917711814,29.88594170064911,2644.202956376529,88.96144679289797,0.7455388148529709,2.58958201483475,22.424324234949612,0.5639667711965541,Course Correction,7.6398780272539
Traj-954,Geostationary Orbit,25237.734169091884,49021.812494465434,2.16709834795827,25.870725824441163,2644.856480143803,61.637960461563836,6.4330818814645,5.437694263584237,190.67610941311747,0.8341509691424247,Hold Position,-4.409678487060148
Traj-955,Asteroid Belt,12220.64453165723,45136.46631096449,22.843856014954063,2.8510987687572924,3811.0671420404647,31.610705512783145,1.7526416792989918,4.822517943643069,79.39540078758046,0.6868740955763406,Decrease Velocity,61.87865024366985
Traj-956,Interplanetary Travel,58537.40270329393,20098.205737260574,13.335302955531827,28.645015332583167,1800.4013072151893,4.564239952731031,8.396844652958972,3.869790056854401,18.48064202475086,0.2126029840560979,Change Orientation,-80.10733421215177
Traj-957,Interplanetary Travel,96938.31686596105,30903.977718162383,29.870928677447505,18.767176167407975,3586.8221662267224,63.2226695771633,9.142823394732915,7.4628728111535905,132.19877814723742,0.8676656097008894,Adjust Thrust,-66.53422484364631
Traj-958,Low Earth Orbit,37908.353529973225,4424.982353326674,3.8203722598104397,24.225716343896202,2894.678275455736,37.34402613483368,4.020765046263499,5.651868120646541,122.23592209360817,0.08727079738852384,Decrease Velocity,-68.60199484304749
Traj-959,Mars Transfer,6391.269010152396,63426.82230289379,25.813202764521776,12.808592640889753,4809.608568588904,90.76181048784876,8.23654970971289,7.105615820402245,210.0138592310959,0.44863786057288924,Decrease Velocity,63.366674376891154
Traj-960,Lunar Transfer,34062.66567749483,25003.86724392387,14.91950890034076,10.270414665803104,1932.5717809095736,3.487783271417455,2.5065953990071037,1.5410170735679662,70.0406039502966,0.23915542553204472,Change Orientation,-76.35514342551122
Traj-961,Geostationary Orbit,50691.979101091936,30554.69439764942,24.987355669612434,14.434080219030431,4507.070156661343,3.9102435342243336,1.4092843882193231,7.292593068503916,244.28378961305873,0.5375554226322046,Decrease Velocity,94.28848629877271
Traj-962,Low Earth Orbit,16359.916061894928,77127.28926209925,24.696691182934202,5.259360876095981,4105.006311018464,94.92992869069354,3.1656238813620834,4.620665799921916,460.049163657121,0.3000495794447966,Increase Velocity,93.83305808987282
Traj-963,Low Earth Orbit,65878.60136203791,32856.6740795131,27.563768039500243,11.354918023845876,3191.94478010139,96.48739456795063,3.423323398771562,0.3473416774890244,374.09446579915743,0.7228262592246237,Increase Velocity,98.36331180419305
Traj-964,Asteroid Belt,99775.38902321803,24371.150022911588,9.637650327296981,25.87090749328008,3276.027189043165,2.77422267726386,3.9796018724079336,2.352570624425026,421.08866474663336,0.9369187011538042,Course Correction,95.93783204228592
Traj-965,Geostationary Orbit,45283.59970294809,17071.963363543833,28.54418125039809,2.1005641015655634,432.4031736859893,71.60332349413275,3.7358598301586095,0.267306353488374,402.3642966607666,0.7090899782152368,Change Orientation,-70.19605430583005
Traj-966,Asteroid Belt,35601.90996167522,77530.8685377592,5.398341850370988,5.37546335791353,4751.620781911228,22.149485232884047,4.1173330839765345,4.5741764746905265,194.813168220317,0.3553103667758055,Increase Velocity,31.483470638708127
Traj-967,Lunar Transfer,40190.27585007977,13144.684547404684,3.3770945502112255,4.62836862983508,543.6109568437621,70.13927662860725,7.103233324393249,3.265538807945303,354.48051814891755,0.6000699616579538,Decrease Velocity,-20.061930875182952
Traj-968,Low Earth Orbit,11691.588603841074,45484.62527298528,13.516850003798126,12.689190738306614,2820.5342106301005,86.87327966579836,2.463345527328695,9.87462110353338,377.1281197114988,0.888526091798121,Decrease Velocity,46.36465475159761
Traj-969,Low Earth Orbit,88350.70542233714,50791.625584504,25.021366090613437,29.91262012583499,1657.0532942412808,10.08314788622754,0.19557020169356568,8.686356128399062,102.82405284961781,0.2700283897869056,Increase Velocity,-18.816411980919767
Traj-970,Mars Transfer,41599.600421030926,68801.51328603431,14.729212788369923,6.0273799761300975,2154.9613716663603,23.8766416762042,4.901908708298904,8.258451894828061,430.13118330988664,0.11820476373827071,Change Orientation,-23.35227518657983
Traj-971,Lunar Transfer,38849.98626019916,63401.69153683295,25.04931364838491,5.218996838378545,3054.813224075717,2.4077668326494828,4.4884295296065915,5.016154324822142,228.87369926113178,0.13076398861099192,Change Orientation,80.79022493440203
Traj-972,Low Earth Orbit,66037.08923846134,81109.92315992844,22.160917368034852,27.53661616350848,4545.168375632785,4.38298454444408,0.6100492485358702,8.07280411851416,8.179869754692204,0.4948530103433477,Adjust Thrust,-1.090657360975328
Traj-973,Lunar Transfer,44314.935408926125,4666.193105838567,7.073423198029073,26.579464992013005,2293.2599466257843,2.9617858217774184,1.3466760009991232,2.6760277781529243,321.69205430692523,0.7321362611298429,Change Orientation,47.951638281429155
Traj-974,Geostationary Orbit,64893.70018702304,29784.78433298384,28.51756712208445,1.934970729900079,4938.770480979141,80.06823564264145,5.10410973790209,5.610888183786784,338.3815459589825,0.6572577420864065,Hold Position,29.983429687855903
Traj-975,Interplanetary Travel,6332.339755052593,28157.3850537829,2.762653890252699,22.799472845200135,2968.1322061039837,29.829267843077666,2.355160092595597,3.935251432580906,275.88114833841666,0.4538895004846818,Hold Position,31.541693968688122
Traj-976,Low Earth Orbit,81409.5897034783,14772.4871780924,27.050111518770052,20.00850534281646,811.1641737844507,49.32114395719891,8.777206958473055,1.7217056961120698,106.20765042357827,0.7292980401813631,Hold Position,-30.176473617075033
Traj-977,Mars Transfer,94062.29449736438,29059.989734873026,9.828860020720846,23.26448348572856,958.1463812079489,78.78442635970163,1.7411919397303564,0.7354081793703563,241.13901367803265,0.633969956141017,Increase Velocity,-49.51033173330555
Traj-978,Geostationary Orbit,64946.78553870672,31114.57835146176,15.50429441176758,15.340571189081743,3583.3940675903627,49.494366270671804,0.21102509216667745,5.586601645886432,200.06372512275357,0.6282307556008476,Adjust Thrust,77.0863053055212
Traj-979,Lunar Transfer,95465.67970010931,52284.06930036233,13.2482043083213,29.74999733500057,261.48499327447496,42.91960626245961,4.481162056216693,0.9854149574532595,487.3430369219629,0.20237639729420487,Decrease Velocity,-95.08202569305655
Traj-980,Asteroid Belt,15312.944974122336,66437.70699684035,5.98320215059057,2.2715635426179324,2406.904465348912,1.157320648945881,9.861769474976471,7.182850935892964,412.339217377969,0.3125834330262819,Increase Velocity,-65.41488262298148
Traj-981,Geostationary Orbit,47846.1357101393,38233.831258459046,11.3862591256491,7.796776005710366,749.6133579195479,56.803950253675616,6.3423865378016995,9.215470102474296,380.9498025436074,0.3444243252892102,Course Correction,-73.44255204314551
Traj-982,Low Earth Orbit,60260.31204775564,72003.12908507544,6.595098652491063,12.499833622234839,2171.760989537446,12.474307813708641,3.546756915406625,1.6294400360184935,90.53685150008157,0.8081907582838953,Course Correction,89.87742459751479
Traj-983,Lunar Transfer,58257.31741263443,33749.30079024208,6.912707788355192,14.043560305405391,3752.08793613788,76.46482407910263,0.17851143456390467,4.71467639931718,165.5200087106083,0.7751104909653611,Change Orientation,-98.99472544759531
Traj-984,Interplanetary Travel,40265.88555308652,29170.310996013082,6.42464824476503,27.71965467828604,2299.4765119247563,25.773772381501956,4.854634913024846,7.390358184667654,189.85591778461009,0.25267275741490436,Adjust Thrust,-98.39553999904562
Traj-985,Geostationary Orbit,33940.824054752884,54210.567974531026,15.181504030051233,17.240126558240508,825.6210338148255,67.4187410808655,2.072595361362918,2.875528213719938,246.31376615023976,0.05515227430997982,Adjust Thrust,-54.654352389488324
Traj-986,Low Earth Orbit,12857.037450531796,2566.8927585179026,24.140009657828152,2.3082188700914226,1267.1075980796456,64.62235278246794,6.481063313611994,9.208437551133043,15.112256032735694,0.7677838092064555,Decrease Velocity,-44.18251020544772
Traj-987,Mars Transfer,39295.89656611536,8162.954538673237,17.50013097907599,12.828025939344194,1844.0225473743901,61.66756029300201,5.834254852375699,8.88577093311041,296.5046140373257,0.4098661787943184,Change Orientation,11.964930297773009
Traj-988,Asteroid Belt,16433.549347527416,41913.3604499354,26.902991067974416,13.078221958703027,357.1103055972094,26.695200753719263,2.659485616117977,1.0465060137394828,178.92827198605315,0.21980316899028418,Adjust Thrust,92.2458551837627
Traj-989,Lunar Transfer,73489.6945139234,94302.6885968973,19.459790168725,28.999237214695757,2925.8448040447984,26.708977717556813,0.6981385148445297,0.28372371760308307,280.8385727129575,0.11701687057109544,Increase Velocity,-6.991500461619509
Traj-990,Geostationary Orbit,21041.32736236008,72206.87562837367,20.990863353345528,18.376715639612136,3041.5936184774705,86.30480434413299,7.552641788422943,9.764820244964225,4.489192128353469,0.012814650588500953,Decrease Velocity,-42.24409850453898
Traj-991,Geostationary Orbit,6044.817467396479,8995.031636155663,20.360609662083093,19.433881063609224,320.1381163915116,1.2807332630426993,5.858786304983493,9.5651854974636,160.71656949876183,0.42772963481388615,Adjust Thrust,63.40006335381466
Traj-992,Interplanetary Travel,55326.14055415998,84662.5376755312,14.034316602328493,21.684337906286853,2017.5334926590685,18.15226334539579,8.422841232591198,4.228633188614972,384.33302800649443,0.33976381438682546,Course Correction,-22.843575597542724
Traj-993,Interplanetary Travel,59603.92732539628,73283.61690669646,20.9908258438024,23.331140154781576,2075.8634075947775,61.017091764198504,2.6054021562107956,0.5151276078186645,250.54077626352006,0.6964701507072828,Course Correction,-71.6506306218877
Traj-994,Mars Transfer,87216.92351579445,61172.46326512479,3.0215246475998736,19.416481035872188,1675.75964707748,81.70462544031697,6.532092027156317,6.192566771932818,394.4436641728191,0.9766654321874082,Adjust Thrust,58.9158422361358
Traj-995,Asteroid Belt,57782.76491928465,82065.2374687959,25.93569268555423,7.878636182884129,2793.121304252248,35.83455086728586,1.1956182002815627,2.9411669728126757,349.4801962586933,0.20678261961615396,Hold Position,-99.51712228124647
Traj-996,Mars Transfer,34678.989201599885,40530.16280474712,23.556552159873604,26.34733151589376,1736.3278753999577,65.34434586108001,2.9251809800892685,9.367862639136536,427.46028757548856,0.2430361403739374,Hold Position,-58.97703063696671
Traj-997,Low Earth Orbit,80340.58577632678,22305.804875214504,8.111668788718685,22.231474211908274,2087.882304594252,55.71564196202363,6.568825727654922,7.948672631292491,3.7217942760868206,0.33730257686439646,Course Correction,27.026626866068696
Traj-998,Low Earth Orbit,54119.83354010462,51299.934233054184,23.27294117336839,22.51424406781172,3989.642501733612,6.45401044820354,8.257557238396483,6.4994419034931,130.66274592219696,0.4659376348833053,Increase Velocity,-79.5075205324109
Traj-999,Mars Transfer,8112.172406192936,54974.40720822869,1.3666354406005363,29.900145437807726,818.9256835967052,62.17501969306781,3.2160457624160355,2.85219343666015,274.4008633005408,0.6976986953405354,Decrease Velocity,-48.836349194796114
Traj-1000,Asteroid Belt,56671.885919262015,53924.97192658923,7.300150601945532,24.273269511036162,3099.3823295640705,81.39034722724935,7.990547029999448,7.0156731086227575,470.5090383260912,0.35203152183860664,Increase Velocity,-21.339129192521852
Traj-1001,Mars Transfer,90820.25083308191,56594.36438971451,2.888979921455982,25.045390691499442,2532.9160644373196,99.24483202994094,6.7807470781300925,2.898790984924448,339.8950900662696,0.10420054297077908,Course Correction,-20.71626782884796
Traj-1002,Asteroid Belt,39752.00002472241,94880.75084027024,23.626580581918944,28.590759955594592,1532.3074710219519,2.964007265172286,3.4932609673609223,0.3859335316772417,228.29439314092426,0.7303416372477406,Adjust Thrust,94.5605948855926
Traj-1003,Asteroid Belt,29773.315029600046,90244.1131850039,22.92035038417323,5.382885995617922,3640.3979358871493,66.0058172583868,8.765205408066949,5.089261530326538,65.07066525384153,0.7946416780178531,Adjust Thrust,35.109139293999505
Traj-1004,Lunar Transfer,14518.251810398402,87596.56024858216,24.59544469025309,15.434093917863969,2760.4299141103284,41.454955314796216,5.097198369693957,4.891958602439022,246.60767737872612,0.24764865558791416,Decrease Velocity,-92.59571626585313
Traj-1005,Asteroid Belt,15314.26308914866,80181.397728681,1.129969106440336,17.836443684132842,2392.03401953387,0.9787888706205283,6.485985757235362,7.632429670532072,220.5434862280331,0.13675624374230655,Course Correction,-55.72995158651464
Traj-1006,Interplanetary Travel,43390.59413731353,94354.12510507548,15.535749073673832,10.548996147451271,3341.6698807082885,61.43609437085114,4.961357105615766,8.658082084720903,389.22163734435094,0.5278010514657503,Course Correction,23.28620807892385
Traj-1007,Asteroid Belt,59648.84645132065,10029.765239604445,21.440249728002758,25.34269697294066,4013.4286368269904,12.24272985556355,4.5326724053027725,3.5511402020556777,206.67432024827403,0.2083143008713465,Course Correction,42.68456568905893
Traj-1008,Asteroid Belt,8245.417435926254,26659.3014922848,5.506632733431449,23.11016902772598,4863.617262267545,37.85668501891366,8.481297395216176,4.500235371934672,159.41903741666653,0.37416343334862856,Change Orientation,-23.88074993861315
Traj-1009,Asteroid Belt,93968.94518471154,49606.58337632757,19.843931097866115,21.905609160735597,3150.458338198104,26.13670924884023,2.954097106235871,4.709300192248836,44.859841234410446,0.7773612201288504,Adjust Thrust,71.31434096847781
Traj-1010,Low Earth Orbit,75562.33502103055,84684.14241371585,3.4391928799808857,29.91733375298684,4373.455527147911,36.11634022710993,0.3759259314136095,3.2489986028800697,23.250531962683397,0.2196070431845888,Course Correction,88.68559804567667
Traj-1011,Interplanetary Travel,58745.06704470953,50615.5380099687,6.258449827025082,8.522059828843325,15.446789704555147,49.26955815009496,8.799028609014162,7.436435367015651,219.5672137611885,0.806259261118711,Decrease Velocity,22.812462343176136
Traj-1012,Interplanetary Travel,82878.17935971128,74853.86698629055,14.79810763484343,22.328260298587217,2655.8761067021974,35.92095324895145,8.251989290981319,5.225790840210931,173.43098975109234,0.6740199878163105,Hold Position,12.477931192521922
Traj-1013,Mars Transfer,8202.638329848905,14068.198543841838,19.953389427751958,16.990729772271116,1081.0912683632885,55.27318705895392,3.671939140950431,9.140418186142512,277.6620847564296,0.21972586373790082,Change Orientation,50.16109061766605
Traj-1014,Lunar Transfer,47788.51999776581,25390.898535060707,5.230204681662986,10.076686292322407,480.0203608448545,23.864969023285376,1.8626568756650603,6.506604611236905,355.964218557534,0.5264046010460833,Course Correction,56.40875763104282
Traj-1015,Asteroid Belt,63083.29406079401,73231.2542847597,6.371476594097199,5.657019250970649,2664.5353751513167,63.53617674283816,6.758581094054225,2.1268466233507843,20.00340678690149,0.6140707625062671,Adjust Thrust,-56.91300636854406
Traj-1016,Geostationary Orbit,82899.56003060527,16640.45408699486,6.9289446449042265,26.980631274958867,3736.6642656839795,85.37630041248534,0.7968214273200362,1.6564384009828934,248.1085548514077,0.20027603781364345,Hold Position,-3.2860301391724533
Traj-1017,Lunar Transfer,78390.26209291692,35265.32227856169,7.9223233362703755,18.268208998527513,2067.239887147155,22.40670469152124,4.243310007832696,3.730119535783758,430.9859470909898,0.1449493358125169,Change Orientation,-10.513467889428014
Traj-1018,Lunar Transfer,27851.511121397285,26633.652529794428,7.570061607262446,24.923081291583046,3353.83617222873,50.78772158556225,0.8677645921849112,3.4757961371671624,227.58329307016416,0.5311679344262646,Increase Velocity,88.2933576274919
